location_code,damage_code,collision_code,road_code,light_code,road_type_code,traffic_code,weather_code,emp_liability_code,kpi_cause_code
RAD,MIR,SSW,DRY,DUSK,SINGLE,HEAVY,FINE,4,BUS - OTHER
BSP,FRNT,HON,WET,NIGHT,MULTI,MODERATE,RAIN,4,EMP
RAD,NSM,SSW,DRY,DAY,MULTI,HEAVY,FINE,1,BUS - OTHER
BSP,OSM,SSW,DRY,NIGHT,BUS,LIGHT,FINE,2,CARS TRUCKS
BSP,NSR,SSW,WET,DAY,SINGLE,NO,FINE,4,EMP
BSP,NSR,SSW,DRY,DAWN,SINGLE,NO,FINE,4,BUS - OTHER
BSP,OSM,REVERSING,DRY,DAY,SINGLE,LIGHT,FINE,5,CARS TRUCKS
BSP,NSF,HON,DRY,NIGHT,SINGLE,LIGHT,FINE,4,BUS - OTHER
RAD,OSR,SSW,SLIP,NIGHT,SINGLE,LIGHT,RAIN,4,BUS - OTHER
RAD,OSF,TBO,DRY,DAY,SINGLE,MODERATE,FINE,4,CARS TRUCKS
RAD,NSM,SSW,WET,DAY,SINGLE,HEAVY,FINE,4,EMP
RAD,FRNT,BTMO,DRY,DAY,SINGLE,MODERATE,FINE,4,BUS BRAKING
RAD,OSM,SSW,DRY,NIGHT,MULTI,HEAVY,FINE,4,EMP
RAD,FRNT,HON,DRY,NIGHT,MULTI,NO,FINE,4,EMP
TIN,NSR,TAI,WET,DUSK,SINGLE,EXTREME,RAIN,4,EMP
RAD,NSM,TBO,SLIP,DAY,MULTI,LIGHT,FINE,1,EMP
BSP,NSR,TAI,SLIP,DUSK,MULTI,MODERATE,FINE,4,BUS - OTHER
XRD,NSR,HON,DRY,DAY,FREE,MODERATE,FINE,1,GEN
RAD,NSF,SSW,WET,DAWN,SINGLE,LIGHT,RAIN,0,EMP
BSP,MIR,HON,DRY,DAY,MULTI,HEAVY,SUN,4,EMP
BSP,NSF,ROO,DRY,DAY,MULTI,MODERATE,FINE,4,CARS TRUCKS
XRD,REAR,SSW,DRY,DAY,MULTI,HEAVY,FINE,5,CARS TRUCKS
BSP,FRNT,SSW,SLIP,DAY,SINGLE,LIGHT,FINE,4,EMP
RAD,FRNT,SSW,DRY,DAY,MULTI,LIGHT,FINE,1,BUS - OTHER
RAD,NSR,SSW,DRY,DAY,MULTI,MODERATE,FINE,0,BUS - OTHER
XRD,NSM,SSW,DRY,DAY,SINGLE,MODERATE,FINE,4,BUS - OTHER
RAD,NSM,TAI,DRY,DAY,SINGLE,NO,FINE,4,EMP
BSP,MIR,SSW,DRY,DAY,MULTI,NO,FINE,4,BUS - OTHER
RBT,NSR,SSW,DRY,DAY,MULTI,LIGHT,FINE,4,EMP
RAD,OSR,REVERSING,DRY,DAY,SINGLE,MODERATE,FINE,4,CARS TRUCKS
RAD,OSR,SSW,WET,NIGHT,MULTI,HEAVY,RAIN,5,CARS TRUCKS
RAD,FRNT,SSW,DRY,DAY,MULTI,HEAVY,FINE,4,CARS TRUCKS
RAD,NSR,TAI,WET,DAY,SINGLE,NO,RAIN,4,BUS - OTHER
RAD,NSF,SSW,DRY,DAY,MULTI,NO,SUN,4,EMP
TIN,NSM,TBO,DRY,DAY,SINGLE,LIGHT,FINE,1,CARS TRUCKS
BSP,WIN,HON,DRY,DAY,BUS,NO,FOG,5,GEN
RAD,WSRE,HON,DRY,DAY,SINGLE,LIGHT,FINE,0,EMP
RAD,MIR,SSW,DRY,NIGHT,SINGLE,LIGHT,FINE,4,BUS - OTHER
RAD,FRNT,ROO,DRY,DAY,MULTI,LIGHT,FINE,4,EMP
RAD,NSM,SSW,WET,DAY,BUS,MODERATE,RAIN,4,EMP
BSP,OSR,SSW,DRY,DAY,SINGLE,MODERATE,FINE,5,CARS TRUCKS
RAD,OSR,SSW,DRY,NIGHT,MULTI,MODERATE,FINE,1,CARS TRUCKS
XRD,OSR,TAI,DRY,DAY,MULTI,HEAVY,FINE,1,CARS TRUCKS
BSP,NSR,SSW,DRY,DAY,MULTI,MODERATE,FINE,5,GEN
TIN,NSF,SSW,DRY,NIGHT,SINGLE,MODERATE,FINE,4,BUS - OTHER
RAD,NSF,TBO,DRY,DAY,BUS,NO,FINE,1,CARS TRUCKS
TIN,MIR,SSW,DRY,DAY,SINGLE,NO,FINE,4,EMP
RAD,NSR,TAI,DRY,DAY,SINGLE,MODERATE,FINE,4,BUS - OTHER
TIN,FRNT,N2T,WET,NIGHT,SINGLE,MODERATE,FINE,4,CARS TRUCKS
RAD,NSR,TBO,DRY,DAY,MULTI,EXTREME,FINE,1,EMP
RAD,MIR,SSW,DRY,DAY,MULTI,MODERATE,FINE,0,EMP
XRD,OSF,TBO,DRY,NIGHT,SINGLE,NO,FINE,1,CARS TRUCKS
BSP,WIN,SSW,DRY,DAY,SINGLE,NO,FINE,0,BUS - OTHER
BSP,OSR,TAI,WET,DUSK,BUS,MODERATE,RAIN,4,EMP
TIN,NSR,TAI,DRY,STREET,SINGLE,LIGHT,FINE,4,EMP
BSP,MIR,HON,WET,NIGHT,SINGLE,HEAVY,RAIN,4,EMP
RAD,NSF,N2T,SLIP,DAY,MULTI,HEAVY,FINE,4,EMP
RAD,NSR,SSW,DRY,NIGHT,BUS,LIGHT,FINE,4,CARS TRUCKS
RAD,REAR,REVERSING,DRY,DAY,MULTI,MODERATE,FINE,1,CARS TRUCKS
XRD,FRNT,TAI,DRY,DAY,MULTI,HEAVY,FINE,1,CARS TRUCKS
RAD,FRNT,TBO,DRY,DAY,SINGLE,NO,FINE,1,CARS TRUCKS
TIN,OSF,TBO,DRY,DAY,MULTI,LIGHT,FINE,1,CARS TRUCKS
RAD,REAR,SSW,DRY,DAY,MULTI,MODERATE,FINE,1,CARS TRUCKS
RAD,MIR,SSW,SLIP,DAY,SINGLE,MODERATE,RAIN,4,EMP
RAD,NSR,SSW,WET,NIGHT,SINGLE,MODERATE,RAIN,6,EMP
XRD,NSF,SSW,DRY,DAY,SINGLE,MODERATE,FINE,1,CARS TRUCKS
RAD,REAR,TBO,WET,DAY,SINGLE,MODERATE,RAIN,1,EMP
BSP,MIR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,0,OTH
RAD,NSF,SSW,DRY,DAY,SINGLE,LIGHT,FINE,6,EMP
TIN,NSR,TAI,WET,DAY,MULTI,LIGHT,FINE,4,BUS - OTHER
RAD,REAR,TBO,DRY,NIGHT,MULTI,LIGHT,FINE,1,CARS TRUCKS
RBT,FRNT,HON,WET,DAY,MULTI,LIGHT,RAIN,4,EMP
RAD,REAR,REVERSING,WET,DAY,MULTI,LIGHT,RAIN,4,EMP
BSP,OSM,SSW,DRY,NIGHT,MULTI,MODERATE,FINE,4,EMP
BSP,REAR,N2T,DRY,DAY,SINGLE,NO,FINE,1,CARS TRUCKS
XRD,REAR,TAI,DRY,DAY,MULTI,HEAVY,FINE,1,CARS TRUCKS
XRD,MIR,SSW,DRY,NIGHT,MULTI,HEAVY,FINE,4,EMP
RBT,OSF,SSW,DRY,DAWN,SINGLE,LIGHT,FINE,4,EMP
RBT,OSR,TAI,DRY,DAY,SINGLE,NO,FINE,4,EMP
RAD,NSR,TAI,DRY,NIGHT,SINGLE,HEAVY,FINE,4,EMP
BSP,REAR,SSW,DRY,DAY,BUS,NO,FINE,2,EMP
RAD,MIR,N2T,DRY,DAY,SINGLE,LIGHT,FINE,4,EMP
DEPOT,MIR,REVERSING,WET,DAY,SINGLE,NO,FINE,4,EMP
RBT,NSM,SSW,DRY,DAY,SINGLE,LIGHT,FINE,4,BUS - OTHER
RAD,OSF,TBO,DRY,DAY,MULTI,MODERATE,FINE,1,CARS TRUCKS
RAD,OSF,SSW,WET,DAY,SINGLE,HEAVY,SUN,5,GEN
RAD,OSM,SSW,DRY,DAY,SINGLE,NO,FINE,4,BUS - OTHER
BSP,WSRE,HON,DRY,DAY,SINGLE,NO,FINE,4,BUS - OTHER
RAD,REAR,TAI,WET,NIGHT,MULTI,HEAVY,RAIN,4,EMP
RAD,MIR,SSW,SLIP,DAY,FREE,MODERATE,FINE,1,EMP
RAD,NSF,TBO,SLIP,NIGHT,MULTI,LIGHT,RAIN,1,CARS TRUCKS
BSP,REAR,HON,DRY,DAY,MULTI,MODERATE,FINE,1,CARS TRUCKS
BSP,OSR,REVERSING,DRY,DAY,BUS,HEAVY,FINE,4,EMP
XRD,NSM,SSW,WET,NIGHT,SINGLE,LIGHT,FINE,1,CARS TRUCKS
RAD,WSRE,SSW,WET,DUSK,SINGLE,HEAVY,RAIN,4,BUS - OTHER
RAD,FRNT,HON,DRY,NIGHT,SINGLE,NO,FINE,4,BUS - OTHER
RAD,FRNT,SSW,SLIP,DAY,SINGLE,HEAVY,FINE,4,BUS - OTHER
RAD,FRNT,TBO,DRY,DAY,MULTI,LIGHT,FINE,1,CARS TRUCKS
RAD,NSR,SSW,SLIP,DAY,SINGLE,MODERATE,RAIN,4,EMP
RAD,REAR,N2T,DRY,DAY,SINGLE,NO,FINE,4,EMP
BSP,WIN,SSW,DRY,DAY,MULTI,LIGHT,FINE,4,EMP
BSP,NSR,TAI,WET,DAY,SINGLE,HEAVY,RAIN,4,EMP
TIN,OSF,SSW,DRY,DAY,MULTI,MODERATE,FINE,5,CARS TRUCKS
TIN,NSR,TAI,WET,DAY,SINGLE,NO,RAIN,4,BUS - OTHER
RBT,NSF,HON,DRY,DAY,SINGLE,NO,FINE,4,EMP
BSP,OSR,SSW,DRY,DAY,BUS,LIGHT,FINE,1,BUS - OTHER
BSP,FRNT,SSW,DRY,DAY,BUS,HEAVY,FINE,1,CARS TRUCKS
BSP,REAR,TAI,DRY,DAY,SINGLE,NO,FINE,4,EMP
BSP,OSR,BTMO,DRY,DAY,SINGLE,LIGHT,FINE,1,CARS TRUCKS
RAD,TOPF,HON,DRY,DAY,SINGLE,MODERATE,FINE,0,EMP
RAD,OSR,N2T,DRY,DAWN,SINGLE,LIGHT,FINE,1,CARS TRUCKS
TIN,FRNT,N2T,WET,DAY,SINGLE,HEAVY,RAIN,4,BUS - OTHER
RAD,NSM,SSW,DRY,DAY,SINGLE,LIGHT,FINE,0,GEN
RAD,FRNT,SSW,DRY,NIGHT,MULTI,MODERATE,FINE,5,BUS - OTHER
RBT,MIR,SSW,DRY,DAY,MULTI,LIGHT,FINE,5,CARS TRUCKS
RAD,FRNT,HON,DRY,NIGHT,MULTI,MODERATE,FINE,1,CARS TRUCKS
BSP,OSR,HON,DRY,DAY,MULTI,MODERATE,FINE,1,CARS TRUCKS
DEPOT,NSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,6,EMP
BSP,NSF,SSW,WET,DAY,MULTI,NO,RAIN,4,EMP
RAD,MIR,SSW,DRY,DUSK,MULTI,LIGHT,FINE,4,EMP
BSP,OSR,N2T,DRY,NIGHT,MULTI,MODERATE,FINE,1,GEN
RAD,REAR,N2T,WET,DAY,MULTI,MODERATE,FINE,1,CARS TRUCKS
TIN,NSR,SSW,WET,DAWN,SINGLE,MODERATE,FINE,4,BUS - OTHER
RAD,OSF,TBO,DRY,DAY,MULTI,LIGHT,FINE,1,CARS TRUCKS
BSP,OSR,SSW,WET,DAY,MULTI,MODERATE,RAIN,5,CARS TRUCKS
RAD,NSR,REVERSING,DRY,DAY,SINGLE,HEAVY,FINE,1,EMP
RAD,OSR,SSW,DRY,DAY,MULTI,NO,FINE,5,CARS TRUCKS
RAD,NSF,HON,WET,DUSK,SINGLE,LIGHT,FINE,4,EMP
RAD,WSRE,SSW,WET,DAWN,MULTI,MODERATE,FINE,0,BUS - OTHER
TIN,OSM,TBO,WET,DAY,MULTI,HEAVY,RAIN,1,GEN
RAD,NSF,SSW,DRY,NIGHT,SINGLE,MODERATE,FINE,4,EMP
RAD,MIR,HON,WET,DAWN,MULTI,LIGHT,RAIN,4,EMP
BSP,MIR,HON,DRY,DAWN,MULTI,NO,FINE,4,EMP
RBT,FRNT,N2T,WET,DAY,MULTI,LIGHT,FINE,4,EMP
BSP,REAR,N2T,WET,DAY,SINGLE,LIGHT,RAIN,1,CARS TRUCKS
RAD,NSR,HON,DRY,DAWN,SINGLE,LIGHT,FINE,1,BUS - OTHER
RAD,NSF,SSW,DRY,DAY,BUS,HEAVY,FINE,4,BUS - OTHER
BSP,FRNT,N2T,DRY,DAY,BUS,NO,FINE,1,CARS TRUCKS
BSP,MIR,SSW,DRY,NIGHT,SINGLE,NO,FINE,4,EMP
TIN,NSM,TBO,DRY,DUSK,SINGLE,HEAVY,FINE,4,EMP
RAD,REAR,HON,WET,NIGHT,MULTI,HEAVY,RAIN,1,EMP
RAD,FRNT,N2T,WET,NIGHT,SINGLE,LIGHT,RAIN,4,EMP
RAD,OSR,BTMO,DRY,DAY,SINGLE,MODERATE,FINE,1,CARS TRUCKS
RAD,NSF,REVERSING,DRY,DAY,SINGLE,LIGHT,FINE,4,BUS - OTHER
RAD,NSM,HON,DRY,DAY,SINGLE,LIGHT,FINE,1,CARS TRUCKS
RAD,FRNT,HON,DRY,DAY,SINGLE,HEAVY,FINE,2,EMP
TIN,NSF,SSW,DRY,DAWN,MULTI,MODERATE,FINE,4,EMP
RAD,NSF,SSW,DRY,DAY,MULTI,LIGHT,FINE,0,OTH
RAD,OSF,REVERSING,DRY,DAY,SINGLE,LIGHT,FINE,1,CARS TRUCKS
RAD,TOPR,ROO,DRY,DAWN,MULTI,LIGHT,FINE,4,BUS - OTHER
RAD,REAR,REVERSING,DRY,DAY,MULTI,HEAVY,FINE,4,BUS - OTHER
RAD,NSR,HON,DRY,DAWN,MULTI,HEAVY,FINE,5,EMP
RAD,MIR,HON,DRY,NIGHT,SINGLE,LIGHT,FINE,0,EMP
XRD,NSM,SSW,DRY,DUSK,MULTI,EXTREME,FINE,4,BUS - OTHER
RAD,NSR,SSW,WET,STREET,SINGLE,NO,RAIN,4,BUS - OTHER
BSP,OSM,SSW,DRY,NIGHT,SINGLE,NO,FINE,4,BUS - OTHER
BSP,MIR,SSW,DRY,DAY,SINGLE,MODERATE,FINE,4,BUS - OTHER
RAD,NSF,HON,DRY,DAY,SINGLE,NO,FINE,0,OTH
TIN,OSR,SSW,DRY,DAY,SINGLE,NO,FINE,4,EMP
BSP,OSR,HON,DRY,DAY,SINGLE,LIGHT,FINE,5,EMP
BSP,NSM,SSW,DRY,DAY,BUS,MODERATE,FINE,4,EMP
RAD,NSF,SSW,DRY,DAY,SINGLE,LIGHT,FINE,5,BUS - OTHER
RAD,NSM,SSW,WET,DAY,MULTI,MODERATE,FINE,4,EMP
RAD,NSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,6,BUS - OTHER
BSP,WIN,SSW,WET,DAY,MULTI,MODERATE,RAIN,1,CARS TRUCKS
RAD,REAR,BTMO,DRY,DAY,SINGLE,NO,FINE,4,EMP
TIN,OSF,TBO,DRY,DAY,SINGLE,HEAVY,FINE,1,EMP
TIN,NSR,SSW,DRY,NIGHT,MULTI,MODERATE,FINE,4,EMP
RAD,NSM,SSW,DRY,DAY,MULTI,NO,FINE,1,EMP
BSP,NSF,REVERSING,DRY,DAY,SINGLE,NO,FINE,4,EMP
BSP,OSR,TAI,DRY,DAY,BUS,HEAVY,FINE,4,EMP
RAD,NSF,REVERSING,DRY,DAY,SINGLE,LIGHT,FINE,1,CARS TRUCKS
RAD,MIR,SSW,WET,DAWN,SINGLE,LIGHT,FOG,4,BUS - OTHER
XRD,OSR,SSW,DRY,DAY,MULTI,HEAVY,FINE,5,GEN
RBT,REAR,REVERSING,DRY,DAY,SINGLE,NO,FINE,4,EMP
BSP,NSM,SSW,DRY,NIGHT,SINGLE,NO,FINE,0,PAS
RBT,OSM,SSW,DRY,DAY,MULTI,MODERATE,FINE,5,CARS TRUCKS
RAD,NSR,SSW,DRY,DAY,MULTI,NO,FINE,5,GEN
RAD,NSM,SSW,DRY,STREET,MULTI,NO,FINE,0,GEN
RAD,NSF,BTMO,WET,DAY,MULTI,MODERATE,RAIN,0,EMP
BSP,NSM,SSW,SLIP,NIGHT,BUS,MODERATE,RAIN,4,EMP
RAD,OSM,N2T,DRY,DAY,MULTI,MODERATE,FINE,1,CARS TRUCKS
RAD,NSR,SSW,DRY,DAY,MULTI,LIGHT,RAIN,4,EMP
RAD,NSR,SSW,DRY,NIGHT,MULTI,MODERATE,FOG,4,EMP
RAD,OSR,TBO,WET,DAY,SINGLE,NO,RAIN,1,CARS TRUCKS
BSP,OSR,REVERSING,SLIP,DAY,SINGLE,LIGHT,RAIN,1,CARS TRUCKS
BSP,OSF,SSW,DRY,DAY,MULTI,MODERATE,FINE,1,GEN
RAD,WSRE,N2T,DRY,DAY,SINGLE,LIGHT,FINE,2,EMP
TIN,NSR,SSW,DRY,DAY,MULTI,MODERATE,FINE,4,EMP
RAD,FRNT,HON,DRY,DAY,MULTI,MODERATE,FINE,4,BUS - OTHER
BSP,NSM,SSW,DRY,DAY,SINGLE,HEAVY,FINE,4,BUS - OTHER
BSP,OSR,SSW,DRY,DAY,SINGLE,MODERATE,FINE,2,BUS - OTHER
RAD,OSR,N2T,DRY,DAY,MULTI,LIGHT,FINE,1,CARS TRUCKS
RAD,MIR,SSW,WET,DAY,MULTI,MODERATE,RAIN,4,BUS - OTHER
RBT,NSF,BTMO,DRY,DAY,SINGLE,LIGHT,FINE,4,EMP
RAD,NSF,SSW,WET,NIGHT,SINGLE,LIGHT,FOG,0,BUS - OTHER
RAD,OSR,TAI,WET,DAY,MULTI,LIGHT,RAIN,4,EMP
RBT,NSR,TAI,DRY,DAY,MULTI,MODERATE,FINE,4,EMP
RAD,NSM,SSW,DRY,DAY,SINGLE,MODERATE,FINE,4,BUS - OTHER
RBT,NSM,SSW,DRY,DAY,SINGLE,MODERATE,FINE,4,EMP
RAD,FRNT,HON,DRY,DAY,SINGLE,HEAVY,FINE,4,BUS - OTHER
BSP,OSR,TAI,DRY,DAY,SINGLE,LIGHT,FINE,1,CARS TRUCKS
RBT,OSM,SSW,DRY,DAY,SINGLE,LIGHT,FINE,1,CARS TRUCKS
BSP,REAR,SSW,DRY,DAY,MULTI,LIGHT,FINE,1,CARS TRUCKS
RAD,OSR,N2T,DRY,DAWN,MULTI,LIGHT,FINE,1,CARS TRUCKS
RAD,FRNT,SSW,DRY,DAY,MULTI,LIGHT,FINE,1,GEN
BSP,NSR,SSW,WET,DAY,BUS,NO,FINE,4,EMP
BSP,REAR,N2T,DRY,DAY,BUS,MODERATE,FINE,1,CARS TRUCKS
BSP,NSR,SSW,DRY,NIGHT,SINGLE,LIGHT,FINE,4,EMP
BSP,WSRE,HON,DRY,DAY,SINGLE,NO,FINE,4,EMP
RAD,REAR,SSW,DRY,DAY,MULTI,MODERATE,FINE,4,BUS - OTHER
RBT,NSM,SSW,WET,DAY,BUS,LIGHT,RAIN,4,EMP
RAD,NSF,TBO,DRY,DUSK,SINGLE,EXTREME,FINE,4,CARS TRUCKS
RAD,NSF,ROO,DRY,DAY,MULTI,LIGHT,FINE,4,EMP
XRD,OSR,TAI,DRY,DAY,MULTI,HEAVY,FINE,5,EMP
RAD,MIR,SSW,WET,DAY,SINGLE,MODERATE,FINE,4,EMP
RAD,NSM,SSW,WET,DUSK,MULTI,HEAVY,RAIN,0,ENV
RAD,NSF,SSW,DRY,NIGHT,SINGLE,NO,FINE,0,ENV
BSP,OSM,REVERSING,DRY,DAY,BUS,MODERATE,FINE,1,CARS TRUCKS
BSP,MIR,SSW,WET,DUSK,MULTI,LIGHT,RAIN,4,EMP
XRD,OSR,TAI,DRY,DAY,MULTI,MODERATE,FINE,4,BUS - OTHER
RAD,WSRE,SSW,DRY,DAY,SINGLE,HEAVY,FINE,4,BUS - OTHER
RAD,OSR,SSW,DRY,DAY,MULTI,HEAVY,FINE,5,BUS - OTHER
RAD,NSM,SSW,WET,DAY,MULTI,MODERATE,RAIN,4,EMP
RAD,NSF,SSW,WET,DUSK,MULTI,MODERATE,RAIN,4,EMP
RAD,NSM,SSW,DRY,NIGHT,SINGLE,NO,FINE,0,GEN
BSP,OSF,SSW,DRY,DAY,SINGLE,NO,FINE,1,CARS TRUCKS
RAD,NSM,TAI,DRY,NIGHT,SINGLE,NO,FINE,4,EMP
RAD,REAR,REVERSING,DRY,DAY,MULTI,NO,FINE,4,BUS - OTHER
RAD,OSR,SSW,DRY,DAY,MULTI,MODERATE,SUN,1,CARS TRUCKS
RAD,NSR,TBO,DRY,DUSK,MULTI,LIGHT,FINE,1,CARS TRUCKS
XRD,FRNT,TBO,DRY,DAY,MULTI,LIGHT,FINE,1,CARS TRUCKS
XRD,NSM,SSW,DRY,DAY,BUS,NO,FINE,4,EMP
TIN,OSM,SSW,DRY,DAY,MULTI,MODERATE,FINE,1,BUS - OTHER
BSP,OSF,SSW,DRY,DAY,SINGLE,MODERATE,FINE,2,CARS TRUCKS
RAD,REAR,TAI,DRY,DAY,MULTI,HEAVY,FINE,4,EMP
RAD,MIR,SSW,WET,DAY,MULTI,HEAVY,RAIN,4,EMP
RAD,NSF,SSW,DRY,DAY,SINGLE,LIGHT,SUN,0,EMP
RAD,NSF,REVERSING,DRY,DAY,SINGLE,NO,FINE,4,EMP
RAD,FRNT,REVERSING,WET,DAY,SINGLE,LIGHT,RAIN,5,GEN
XRD,NSF,SSW,DRY,DAY,MULTI,LIGHT,FINE,4,EMP
TIN,MIR,TAI,DRY,DAY,MULTI,HEAVY,FINE,4,EMP
BSP,NSR,REVERSING,DRY,DAY,SINGLE,NO,FINE,4,EMP
BSP,MIR,SSW,SLIP,DAWN,BUS,NO,FOG,4,EMP
XRD,NSR,SSW,DRY,DAY,SINGLE,LIGHT,FINE,1,CARS TRUCKS
RAD,MIR,SSW,DRY,DAY,BUS,MODERATE,FINE,5,EMP
RAD,TOPF,ROO,DRY,DAY,SINGLE,LIGHT,FINE,4,EMP
RAD,NSR,SSW,SLIP,DAY,MULTI,MODERATE,FOG,1,CARS TRUCKS
RAD,REAR,TBO,DRY,DAY,SINGLE,HEAVY,FINE,1,CARS TRUCKS
BSP,MIR,SSW,DRY,DAY,MULTI,LIGHT,FINE,5,CARS TRUCKS
BSP,FRNT,HON,DRY,NIGHT,MULTI,LIGHT,FINE,4,EMP
RAD,NSF,SSW,WET,DAY,SINGLE,LIGHT,RAIN,0,ENV
BSP,NSR,TAI,DRY,DAY,BUS,LIGHT,FINE,4,BUS - OTHER
RAD,OSM,TAI,DRY,DAY,MULTI,MODERATE,FINE,4,EMP
RAD,OSM,SSW,DRY,DAY,MULTI,NO,FINE,4,BUS - OTHER
RAD,MIR,SSW,WET,DAY,MULTI,LIGHT,RAIN,4,BUS - OTHER
BSP,NSR,SSW,DRY,DAWN,SINGLE,HEAVY,FINE,4,EMP
BSP,OSR,REVERSING,DRY,DAY,SINGLE,NO,FOG,4,EMP
RAD,FRNT,HON,DRY,NIGHT,SINGLE,NO,FINE,4,EMP
RBT,NSR,HON,DRY,DAY,SINGLE,HEAVY,FINE,4,CARS TRUCKS
XRD,MIR,SSW,DRY,DAY,MULTI,MODERATE,FINE,4,CARS TRUCKS
XRD,FRNT,HON,SLIP,DAY,MULTI,LIGHT,RAIN,4,EMP
XRD,NSR,SSW,WET,DAWN,MULTI,LIGHT,RAIN,4,BUS - OTHER
RAD,NSR,SSW,DRY,DAY,MULTI,EXTREME,FINE,4,BUS - OTHER
RAD,REAR,BTMO,DRY,DAY,MULTI,LIGHT,FINE,1,CARS TRUCKS
BSP,OSM,SSW,DRY,DAY,MULTI,LIGHT,FINE,4,CARS TRUCKS
RAD,REAR,N2T,WET,DAY,SINGLE,MODERATE,FINE,1,CARS TRUCKS
BSP,MIR,HON,DRY,DAY,MULTI,LIGHT,FINE,5,CARS TRUCKS
RAD,MIR,SSW,DRY,STREET,SINGLE,HEAVY,FINE,5,EMP
BSP,REAR,N2T,DRY,DUSK,MULTI,HEAVY,FINE,5,CARS TRUCKS
RAD,FRNT,N2T,DRY,DUSK,MULTI,MODERATE,FINE,4,EMP
RAD,NSR,SSW,WET,DAY,MULTI,MODERATE,FINE,1,CARS TRUCKS
BSP,NSR,SSW,DRY,DAY,BUS,HEAVY,FINE,4,EMP
RAD,NSM,SSW,DRY,NIGHT,MULTI,NO,FINE,4,EMP
BSP,NSR,SSW,DRY,NIGHT,MULTI,MODERATE,FINE,0,PAS
XRD,MIR,SSW,DRY,DAY,MULTI,EXTREME,FINE,4,EMP
RAD,FRNT,SSW,DRY,DUSK,MULTI,LIGHT,FINE,1,CARS TRUCKS
RAD,NSM,SSW,WET,DAY,MULTI,MODERATE,RAIN,0,EMP
RAD,MIR,SSW,DRY,DAY,MULTI,MODERATE,FINE,5,GEN
BSP,MIR,SSW,DRY,NIGHT,MULTI,NO,FINE,4,BUS - OTHER
RAD,OSR,TAI,DRY,DUSK,SINGLE,MODERATE,FINE,4,EMP
RAD,FRNT,N2T,DRY,NIGHT,SINGLE,MODERATE,FINE,4,CARS TRUCKS
BSP,OSF,SSW,WET,STREET,MULTI,LIGHT,FINE,5,CARS TRUCKS
RBT,OSF,SSW,WET,DAY,MULTI,HEAVY,FINE,4,BUS - OTHER
BSP,FRNT,HON,DRY,DUSK,MULTI,HEAVY,FINE,4,EMP
RAD,OSM,SSW,DRY,DAY,SINGLE,LIGHT,FINE,0,GEN
RAD,NSR,N2T,DRY,DUSK,MULTI,HEAVY,FINE,1,EMP
BSP,NSR,SSW,DRY,DAY,BUS,LIGHT,FINE,5,CARS TRUCKS
RAD,FRNT,SSW,DRY,DAY,SINGLE,NO,FINE,0,EMP
RBT,FRNT,HON,DRY,DAY,SINGLE,LIGHT,FINE,4,BUS - OTHER
RAD,MIR,SSW,DRY,NIGHT,MULTI,LIGHT,FINE,0,OTH
RAD,NSM,SSW,DRY,DUSK,SINGLE,EXTREME,FINE,4,BUS - OTHER
RAD,NSR,BTMO,DRY,DAY,SINGLE,NO,FINE,4,EMP
XRD,FRNT,TBO,DRY,DAY,MULTI,LIGHT,FINE,1,BUS - OTHER
BSP,REAR,HON,DRY,DAY,BUS,MODERATE,FINE,1,CARS TRUCKS
RAD,REAR,N2T,DRY,DAY,MULTI,HEAVY,FINE,1,BUS BRAKING
BSP,NSR,SSW,DRY,DAY,SINGLE,MODERATE,FINE,6,OTH
RAD,NSR,SSW,WET,NIGHT,SINGLE,HEAVY,FINE,1,EMP
RAD,NSF,SSW,DRY,DAY,SINGLE,LIGHT,SUN,1,CARS TRUCKS
RBT,NSF,SSW,WET,DUSK,SINGLE,NO,FINE,4,EMP
RAD,REAR,HON,DRY,DAY,SINGLE,LIGHT,FINE,1,EMP
BSP,NSR,N2T,DRY,DAY,SINGLE,LIGHT,FINE,1,CARS TRUCKS
BSP,MIR,SSW,DRY,DAY,SINGLE,NO,FINE,5,CARS TRUCKS
RAD,NSR,REVERSING,DRY,NIGHT,SINGLE,MODERATE,FINE,4,EMP
RAD,NSR,SSW,DRY,NIGHT,BUS,NO,FINE,4,EMP
BSP,MIR,SSW,DRY,NIGHT,BUS,LIGHT,FINE,4,EMP
RAD,NSR,TBO,DRY,NIGHT,SINGLE,NO,FINE,1,OTH
TIN,NSM,SSW,SLIP,DAY,MULTI,HEAVY,RAIN,4,EMP
XRD,MIR,HON,DRY,DAY,MULTI,MODERATE,FINE,4,EMP
RAD,NSR,SSW,DRY,DAY,BUS,EXTREME,FINE,4,EMP
RBT,OSF,TBO,WET,DAWN,SINGLE,NO,RAIN,4,CARS TRUCKS
RAD,MIR,SSW,DRY,DAY,BUS,NO,FINE,2,BUS - OTHER
RAD,OSM,SSW,SLIP,DAY,MULTI,MODERATE,FINE,5,CARS TRUCKS
BSP,REAR,SSW,DRY,DUSK,BUS,LIGHT,FINE,2,BUS - OTHER
BSP,OSR,N2T,DRY,DUSK,BUS,NO,FINE,2,BUS - OTHER
